"KNOW","GEND","ETHN","ORG","TEAM","EXP","EXPSH","GNRL","GEO","OUT"
0.007746989,0.04882796,0.04941561,0.997242971,0.011930458,0.99769827,1,0.465849534,0.937463265,0.999317696
0.182576079,0.04882796,0.04941561,0.036697002,0.186605497,0.032803255,0.049858773,0.98846288,0,0.903365734
0.478880548,0.04882796,0.04941561,0.50049074,0.011930458,0.126312799,0.049858773,0.09186888,0.996814797,0.992787748
0.99791435,0.04882796,0.04941561,0.950093158,0.988069542,0.980741944,1,0.476107632,0.401100581,0.971601903
0.180779398,0.04882796,0.04941561,0.50049074,0.011930458,0.833483416,0.049858773,0.923675886,0.369572676,0.978392319
0.22173616,0.04882796,0.04941561,0.123571694,0.011930458,0.068935855,0.049858773,0.896566726,0.997237569,0.36590232
0.000457966,0.04882796,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0.001568579,0.941578196
0.891021623,0.04882796,0.04941561,0.950093158,0.186605497,0.201603546,0.049858773,0.928724133,0.077788701,0.992949787
0.000457966,0.04882796,0.04941561,0.00532167,0.999364903,0.026417967,0.049858773,0.000232031,0.983598102,0.997533598
0.012128931,0.998039114,0.999819238,0.002773267,0.011930458,0.036532291,0.049858773,0.027624534,0.994480177,0.987417931
0.009419516,0.995145058,0.04941561,0.036697002,0.186605497,0.530818011,1,0.182219829,0.994378387,1
0.054009439,0.04882796,0.04941561,0.123571694,0.011930458,0.068935855,0.507360566,0.872813089,0.997237569,0.748063002
0.982541425,0.04882796,0.04941561,0.976605588,0.988069542,0.996993938,1,0.843058116,0.401100581,0.396485626
0.009829809,0.04882796,0.992182964,0.123571694,0.186605497,0.050318824,0.507360566,0.086773579,0.961115782,0.308410303
0.315882012,0.04882796,0.04941561,0.50049074,0.011930458,0.068935855,0.049858773,0.997412122,0.991830376,0.986206046
0.983429471,0.04882796,0.04941561,0.837230236,0.186605497,0.672224769,0.124006993,0.049316898,0.997237569,0.995297159
0.000457966,0.04882796,0.860960099,0.006061197,0.988069542,0.026417967,0.049858773,0.000232031,0.997237569,0.95185974
0.032707823,0.04882796,0.992182964,0.123571694,0.186605497,0.040667416,0.049858773,0.308031885,0,0.228564881
0.126880827,0.04882796,0.04941561,0.50049074,0.011930458,0.862187946,0.507360566,0.921886781,0.369572676,0.874052463
0.070984594,0.04882796,0.04941561,0.950093158,0.011930458,0.719367873,0.049858773,0.98081908,0.991849576,0.995762615
0.95825931,0.04882796,0.860960099,0.060414077,0.988069542,0.082990284,0.086908635,0.651879907,0.939360552,0.33543938
0.056024915,0.04882796,0.04941561,1,0.011930458,0.999244298,0.049858773,0.98081908,0.994113974,0.994081598
0.862031463,0.04882796,0.04941561,0.50049074,0.813394503,0.042899643,0.049858773,0.984020392,0,0.98356209
0.060739,0.04882796,0.999819238,0.123571694,0.011930458,0.068935855,0.049858773,0.025833322,0.9969976,0.890787491
0.037389426,0.04882796,0.04941561,0.727790773,0.011930458,0.998157621,0.507360566,0.101054269,0.997237569,0.967376345
0.595838976,0.04882796,0.04941561,0.002773267,0.011930458,0.068935855,0.049858773,0.388744478,0.990893406,0.742034777
0.004925554,0.04882796,0.992182964,0.342900789,0.186605497,0.062112455,0.951380221,0.019439609,0.961115782,0.002000562
0.004859073,0.04882796,0.04941561,0.998965002,0.011930458,1,1,0.395992701,0.937463265,0.908590402
0.996039787,0.04882796,0.860960099,0.404038488,0.988069542,0.501115316,0.713567899,0.811423,0.994105217,0.998576853
0.027808684,0.04882796,0.04941561,0.727790773,0.011930458,0.998819906,0.997317506,0.201185812,0.997237569,0.999326488
0.585820293,0.04882796,0.04941561,0.980694701,0.011930458,0.621330911,0.049858773,0.975338427,0,0.24179856
0.066389136,0.04882796,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.118106687,0.992463613,0.999501267
0.982541425,0.04882796,0.04941561,0.976605588,0.988069542,0.996993938,1,0.843058116,0.401100581,0.274439499
0.390561687,0.04882796,0.04941561,0.727790773,0.011930458,0.567617593,0.049858773,0.020937116,0.997237569,0.999339773
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.507360566,0.419952645,0.997237569,0.974807336
0.3006483,0.04882796,0.04941561,0.980694701,0.011930458,0.762129808,0.507360566,0.981937846,0,0.563274273
0.07928282,0.04882796,0.04941561,0.727790773,0.011930458,0.168070283,0.049858773,0.928666561,0.952282822,1
0.255509613,0.04882796,0.04941561,0.002773267,0.011930458,0.093760803,0.507360566,0.992810701,0.990893406,0.007980429
0.002442649,0.04882796,0.992182964,0.342900789,0.186605497,0.076447744,0.997317506,0.01735859,0,0.000857368
0.044527382,0.04882796,0.04941561,0.50049074,0.011930458,0.672224769,0.049858773,0.894534057,0.996326558,0.261078383
0.176312175,0.04882796,0.04941561,0.727790773,0.011930458,0.512266034,0.049858773,0.216405875,0.995113657,0.879309872
0.015957187,0.04882796,0.04941561,0.950093158,0.011930458,0.999690227,1,0.248240586,0.997237569,0.985668202
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.997237569,0.895466441
0.77584431,0.04882796,0.860960099,0.123571694,0.988069542,0.13388436,0.972421991,0.446011083,0.939360552,0.024989094
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.997237569,0.055899946
0.48549119,0.998039114,0.04941561,0.019417107,0.011930458,0.068935855,0.049858773,0.979272635,0,0.203539341
0.017699386,0.04882796,0.04941561,0.950093158,0.011930458,0.999516142,1,0.289479076,0.997237569,0.995212807
0.965892142,0.930710152,0.744202178,0.010187919,0.999364903,0.084703729,0.072395739,0.411377355,0.29728465,0.001487068
0.070984594,0.04882796,0.04941561,0.950093158,0.011930458,0.719367873,0.049858773,0.98081908,0.991849576,0.918772497
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.138424189,0.546873317
0.017699386,0.04882796,0.04941561,0.950093158,0.011930458,0.999516142,1,0.289479076,0.997237569,0.266950929
0.056024915,0.04882796,0.04941561,1,0.011930458,0.999244298,0.049858773,0.98081908,0.994113974,0.936418701
0.069619075,0.04882796,0.999819238,0.019417107,0.011930458,0.093760803,0.049858773,0.495745181,0.994836869,0.560643672
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.068935855,0.997317506,0.007324069,0.997237569,0.062861463
0.946895289,0.04882796,0.04941561,0.976605588,0.988069542,0.999703739,1,0.646988981,0.401100581,0.006701032
0.900216382,0.04882796,0.860960099,0.123571694,0.988069542,0.119110546,0.649839135,0.397697914,0.939360552,0.048349648
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.882063021,0.97471013
0.080334515,0.04882796,0.04941561,0.980694701,0.011930458,0.959765487,0.997317506,0.972191639,0,0.099222708
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.050318824,0.951380221,0.393287599,0.997237569,0.562634565
0.738905502,0.04882796,0.04941561,0.123571694,0.186605497,0.050318824,0.124006993,0.831779708,0.99594783,0.736575263
0.690240688,0.04882796,0.999819238,0.980694701,0.011930458,0.938534103,0.049858773,0.850339198,0.43172077,0.980004638
0.001334132,0.04882796,0.999819238,0.123571694,0.011930458,0.567617593,1,0.005657037,0.989282715,0.997511824
0.000457966,0.04882796,0.999819238,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.99476374,0.09156056
0.8410422,0.04882796,0.04941561,0.973421685,0.186605497,0.704115598,0.049858773,0.981682354,0.973605348,0.916542842
0.101106718,0.04882796,0.04941561,0.980694701,0.011930458,0.924335998,0.951380221,0.97608569,0,0.764521533
0.561465406,0.04882796,0.992182964,0.010187919,0.186605497,0.040667416,0.049858773,0.990639223,0,0.866970521
0.498656759,0.04882796,0.04941561,0.998965002,0.011930458,0.995515347,0.049858773,0.953238634,0.997237569,0.746269583
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.997237569,0.897965507
0.000457966,0.04882796,0.992182964,0.002773267,0.186605497,0.026417967,0.049858773,0.000232031,0,0.743904487
0.328491554,0.04882796,0.04941561,0.019417107,0.011930458,0.093760803,0.049858773,0.9998707,0.993556754,0.720559878
0.272558306,0.04882796,0.04941561,0.727790773,0.011930458,0.168070283,0.049858773,0.778670968,0.997237569,0.998552149
0.910221647,0.998039114,0.04941561,0.019417107,0.813394503,0.050318824,0.079349513,0.723676263,0.000334499,0.996556262
0.044327292,0.04882796,0.04941561,0.727790773,0.011930458,0.168070283,0.507360566,0.929091807,0.991830376,0.168655028
0.036214944,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.049858773,0.494096378,0.000189889,0.998921594
0.257823035,0.04882796,0.04941561,0.727790773,0.011930458,0.512266034,0.049858773,0.993587306,0.997237569,0.045328662
0.090437682,0.04882796,0.04941561,0.002773267,0.011930458,0.126312799,0.951380221,0.99221156,0.990893406,0.000940188
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.507360566,0.000243926,0.997237569,0.027494789
0.001916528,0.04882796,0.992182964,0.342900789,0.186605497,0.114508598,0.999858456,0.000651,0.961115782,0.000147069
0.51600744,0.04882796,0.04941561,0.837230236,0.186605497,0.993509002,0.992873922,0.247567969,0.997237569,1
0.572999529,0.04882796,0.04941561,0.877064669,0.011930458,0.567617593,0.049858773,0.991500589,0.997237569,0.90519844
0.919265522,0.04882796,0.992182964,0.996180013,0.186605497,1,0.049858773,0.950909791,0.990866834,0.002488946
0.969642476,0.04882796,0.992182964,0.581545936,0.186605497,0.97190691,0.049858773,0.119067525,0.994007809,0.986789611
0.000457966,0.04882796,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0.082642536,0.92702953
1,0.836515632,0.895404543,0.187202121,1,0.928145083,1,0.983879463,0.985956077,0.004028644
0.978736531,0.930710152,0.744202178,0.010187919,0.999364903,0.407933173,0.831992086,0.028574763,0.176769451,0
0.946895289,0.04882796,0.04941561,0.976605588,0.988069542,0.999703739,1,0.646988981,0.401100581,0.000545702
0.951433656,0.04882796,0.04941561,0.976605588,0.988069542,0.999277247,1,0.854085109,0.401100581,0.00099077
0.546641934,0.985045072,0.950535193,0.019417107,0.813394503,0.036532291,0.049858773,0.680070891,0,0.003094667
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.093760803,0.999858456,0.007324069,0.997237569,0.109028449
0.544625718,0.04882796,0.04941561,0.727790773,0.011930458,0.355355638,0.049858773,0.998860484,0.997237569,0.986065919
0.250092496,0.04882796,0.04941561,0.123571694,0.011930458,0.126312799,0.049858773,0.38038673,0.995189097,0.890462222
0.577450263,0.998039114,0.04941561,0.019417107,0.813394503,0.058942081,0.627190842,0.680541043,0.000334499,0.939921985
1,0.836515632,0.895404543,0.187202121,1,0.928145083,1,0.983879463,0.985956077,0.008384572
0.064981237,0.04882796,0.04941561,0.036697002,0.186605497,0.040667416,0.049858773,0.965210027,0,0.017078599
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.982627188,0.000265958
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.050318824,0.951380221,0.007105559,0.997237569,0.031623824
1,0.930710152,0.04941561,0.068283961,0.999364903,0.055923881,0.060146715,0.996014582,0,0.826575589
0.997382794,0.04882796,0.04941561,0.950093158,0.813394503,0.696311886,0.049858773,0.59454419,0,0.934014491
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.507360566,0.000245879,0.882063021,0.781930756
1,0.836515632,0.895404543,0.273377444,1,0.969254788,1,0.988513859,0.985956077,0.005726618
0.715648068,0.998039114,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.999710429,0.997237569,0.993255769
0.946895289,0.04882796,0.04941561,0.976605588,0.988069542,0.999703739,1,0.646988981,0.401100581,0.000489664
0.001448772,0.04882796,0.992182964,0.342900789,0.186605497,0.168070283,1,0.000564395,0,0.001699343
0.972168829,0.04882796,0.04941561,0.973421685,0.186605497,1,0.049858773,0.746417724,0,0.002271423
0.837513905,0.04882796,0.04941561,0.973421685,0.186605497,1,0.951380221,0.980449568,0,0.000556778
0.018852608,0.995145058,0.04941561,0.036697002,0.186605497,0.040667416,0.124006993,0.952723491,0.302594938,0.959429043
0.436612622,0.04882796,0.04941561,0.877064669,0.011930458,0.672224769,0.049858773,0.998431279,0,0.004246239
0.744697366,0.998039114,0.04941561,0.123571694,0.011930458,0.355355638,0.049858773,0.164014924,0.997237569,0.571020765
0.515543106,0.04882796,0.04941561,0.50049074,0.011930458,0.512266034,0.049858773,0.746196051,0,0.998775678
0.303772726,0.04882796,0.04941561,0.123571694,0.186605497,0.076447744,0.879997206,0.874964178,0.99594783,0.071239315
0.946895289,0.04882796,0.04941561,0.976605588,0.988069542,0.999703739,1,0.646988981,0.401100581,0.000922309
0.038962962,0.04882796,0.04941561,0.002773267,0.011930458,0.168070283,0.997317506,0.99221156,0.990893406,0
0.018852608,0.995145058,0.04941561,0.036697002,0.186605497,0.040667416,0.124006993,0.952723491,0.302594938,0.975860083
0.080824259,0.04882796,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.95860543,0.987538511,0.981852007
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.991395147,0.475436159
0.967508158,0.04882796,0.04941561,0.908219161,0.186605497,0.282889204,0.049858773,0.996869686,0.109212312,0.006706491
0.001736139,0.04882796,0.999819238,0.123571694,0.011930458,0.719367873,1,0.01981155,0.989282715,0.969194278
0.012843805,0.995145058,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.009956999,0.997237569,0.895314794
0.014895554,0.04882796,0.999819238,0.50049074,0.011930458,0.050318824,0.049858773,0.591671697,0.327786153,0.763676542
0.000457966,0.04882796,0.04941561,0.123571694,0.011930458,0.168070283,1,0.024721991,0.9799215,0.966407278
0.827066651,0.04882796,0.04941561,1,0.186605497,1,0.997317506,0.982126743,0.997237569,0.010285131
0.098071131,0.04882796,0.04941561,0.123571694,0.186605497,0.201603546,0.049858773,0.238990391,0,0.486902577
0.035260037,0.04882796,0.04941561,0.019417107,0.011930458,0.050318824,0.049858773,0.998747525,0,0.065263952
0.928765727,0.04882796,0.04941561,0.581545936,0.186605497,0.239898037,0.124006993,0.783935867,0.002301281,0.87013124
0.946895289,0.04882796,0.04941561,0.976605588,0.988069542,0.999703739,1,0.646988981,0.401100581,0.000494108
0.617922699,0.04882796,0.860960099,0.123571694,0.988069542,0.15017823,0.998509586,0.552646187,0.939360552,0.002361835
0.508931466,0.04882796,0.04941561,0.036697002,0.186605497,0.435121745,0.507360566,0.834305111,0.048832895,0.261846117
0.897240439,0.04882796,0.992182964,0.998010739,0.186605497,1,0.733200948,0.916932792,0,0.382710926
0.94696519,0.04882796,0.04941561,0.984080729,0.988069542,1,1,0.807799071,0.401100581,0.000328212
0.098071131,0.04882796,0.04941561,0.123571694,0.186605497,0.201603546,0.049858773,0.238990391,0,0.025645248
0.0640173,0.04882796,0.04941561,0.036697002,0.186605497,0.062112455,0.507360566,0.240560926,0.997237569,0
0.764953726,0.04882796,0.04941561,0.973421685,0.186605497,1,0.997317506,0.980449568,0,0.002435679
0.407129589,0.04882796,0.04941561,0.727790773,0.011930458,0.621330911,0.507360566,0.622106859,0,0.999547411
0.012617846,0.995145058,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.002668609,0.019239412,0.018919025
0.997929707,0.04882796,0.04941561,0.273377444,0.813394503,0.944662058,0.507360566,0.893225512,0,0.997597471
0.020931792,0.04882796,0.04941561,0.123571694,0.011930458,0.036532291,0.049858773,0.129687316,0.000613555,0.017072594
0.910156837,0.04882796,0.04941561,0.837230236,0.186605497,0.567617593,0.049858773,0.997269533,0,0.506478869
0.138856658,0.04882796,0.04941561,0.123571694,0.011930458,0.050318824,0.049858773,0.517054811,0.997237569,0.121683618
0.972329177,0.04882796,0.04941561,0.950093158,0.186605497,0.967548766,0.507360566,0.996669526,0.109212312,0.02373394
0.63114053,0.04882796,0.04941561,0.010187919,0.186605497,0.282889204,0.276353107,0.68623786,0.048832895,0.996257084
0.962633747,0.04882796,0.999819238,0.123571694,0.186605497,0.950211485,0.276353107,0.171741207,0.985083794,0.586821002
0.177668046,0.995145058,0.992182964,0.123571694,0.186605497,0.032803255,0.049858773,0.986725612,0.995646343,0.04205951
0.000457966,0.985045072,0.950535193,0.007366108,0.813394503,0.026417967,0.049858773,0.000232031,0.8485854,0.988107699
0.202915525,0.04882796,0.04941561,0.950093158,0.011930458,0.621330911,0.049858773,0.917012094,0.930022888,0.007823504
0.000457966,0.998039114,0.04941561,0.002773267,0.011930458,0.050318824,0.951380221,0.135318103,0.997237569,0.015924964
0.588136592,0.04882796,0.992182964,0.123571694,0.186605497,0.093760803,0.507360566,0.990563939,0,0.000642336
0.000457966,0.04882796,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0.303820884,0.804052562
1,0.04882796,0.860960099,0.989193791,0.988069542,0.903357246,0.049858773,0.790511171,0,0.943932038
0.000457966,0.04882796,0.04941561,0.727790773,0.011930458,0.967548766,1,0.007486707,0.99346659,0.122512281
0.000457966,0.04882796,0.999819238,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.997237569,0.999304352
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.026417967,0.049858773,0.000240505,0.126685471,0.764552846
0.020416913,0.04882796,0.04941561,0.002773267,0.011930458,0.220153791,0.999858456,0.977648611,0.990893406,0
0.001847862,0.04882796,0.04941561,0.002773267,0.011930458,0.036532291,0.049858773,0.001770372,0.000701768,0.006733969
0.000457966,0.04882796,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0,0.00755471
0.013717776,0.04882796,0.04941561,0.019417107,0.011930458,0.050318824,0.049858773,0.047479836,0,0.692727007
0.000457966,0.04882796,0.999819238,0.019417107,0.011930458,0.050318824,0.951380221,0.006309786,0,0.627198326
1,0.04882796,0.04941561,0.787613959,0.999364903,0.490520935,0.603970405,0.995500743,0.98289272,0.477089221
0.812612428,0.04882796,0.992182964,0.727790773,0.186605497,0.490520935,0.049858773,0.972599365,0.984875718,0.98780332
0.349889625,0.04882796,0.04941561,0.50049074,0.011930458,0.050318824,0.049858773,0.956197677,0.996787326,0.336582333
0.999769293,0.04882796,0.860960099,0.028487165,0.988069542,0.967548766,0.113622664,0.997312816,0.984982631,1
0.985466618,0.985045072,0.04941561,0.50049074,0.813394503,0.355355638,0.049858773,0.426862614,0,0.001810644
0.204060266,0.04882796,0.04941561,0.877064669,0.011930458,0.762129808,0.049858773,0.796702307,0.282851979,0.933647859
0.919265562,0.985045072,0.04941561,0.019417107,0.813394503,0.036532291,0.049858773,0.995126137,0.934752155,0.882975229
0.381993526,0.04882796,0.04941561,0.019417107,0.011930458,0.068935855,0.049858773,0.96991591,0.997237569,0.065200337
0.054816302,0.04882796,0.04941561,0.007366108,0.813394503,0.036532291,0.049858773,0.012771514,0.987089074,0.888699371
0.001276534,0.04882796,0.992182964,0.342900789,0.186605497,0.201603546,1,0.000553264,0,0.003971914
0.966005331,0.985045072,0.04941561,0.123571694,0.813394503,0.068935855,0.079349513,0.999659467,0.997237569,0.083405887
0.969618913,0.985045072,0.04941561,0.123571694,0.813394503,0.967548766,0.99899303,0.884450397,0.267722001,0.982254081
0.980040935,0.04882796,0.04941561,0.727790773,0.186605497,0.076447744,0.049858773,0.999727582,0.996054605,0.996996611
0.315550391,0.04882796,0.999819238,1,0.011930458,1,0.951380221,0.90363776,0,0.024380902
